inchi_key,canonical_smiles,name,manual_label,source,reason
WGQHFCXVVFMQEB-UHFFFAOYSA-N,C=CC(C)(C)C1=Nc2cc(CC=C(C)C)ccc2C1=Cc1[nH]c(=O)c(=O)[nH]c1O,neoechinulin,1,expert_curation,Aspergillus mycotoxin - hepatic effects
CKTSBUTUHBMZGZ-UHFFFAOYSA-N,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,Deoxycytidine,0,expert_curation,Nucleoside - safe
ZGONASGBWOJHDD-UHFFFAOYSA-N,CCN(N=O)C(=N)N[N+](=O)[O-],ENNG,1,expert_curation,N-ethyl-N'-nitro-N-nitrosoguanidine - hepatic carcinogen
GGNQRNBDZQJCCN-UHFFFAOYSA-N,Oc1ccc(O)c(O)c1,hydroxyhydroquinone,,non_drug,lab
VLLFGVHGKLDDLW-SFHVURJKSA-N,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,Atabecestat,1,expert_curation,BACE inhibitor - withdrawn due to liver toxicity in trials
RPMARRQIRRJWEZ-UHFFFAOYSA-N,Cc1cc(Cl)cc2c1oc1cc(Cl)cc(Cl)c12,"6-methyl-1,3,8-trichlorodibenzofuran",,non_drug,IUPAC chemistry name
KYYQSAMPTLGNIQ-KNFYDQAFSA-N,Cc1c(N)nc([C@@H](CC(N)=O)NC[C@@H](N)C(N)=O)nc1C(=O)N[C@@H](C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCN(C)CCCN(Cc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)Cc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)cs2)cs1)[C@@H](C)O)C(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,CHEMBL3137684,,non_drug,ChEMBL ID only
LFWHFZJPXXOYNR-UHFFFAOYSA-N,CSc1ccc(C=C2C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,sulindac sulfide,1,expert_curation,Sulindac metabolite - LiverTox A acute liver failure
OJCKRNPLOZHAOU-UHFFFAOYSA-N,CC1CC(C)CC(C)C(O)C(C#N)=CC=CCC(C2CCCC2C(=O)O)OC(=O)CC(O)C(C)C1,borrelidin,1,expert_curation,Antibiotic - hepatic effects
LEBVLXFERQHONN-UHFFFAOYSA-N,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,BUPIVACAINE,1,expert_curation,Local anesthetic - LiverTox C
MLEBFEHOJICQQS-UHFFFAOYSA-N,CN(C)c1cccc2c(S(=O)(=O)NCCCCCN)cccc12,monodansylcadaverine,,non_drug,lab probe
ZHHZHHSFKCANOC-UHFFFAOYSA-N,C=CCOC=O,CHEMBL1697703,,non_drug,ChEMBL ID only
GTONGKBINDTWOM-UHFFFAOYSA-N,CC1=CC2OC3CC4OC(=O)C=CC=CC5(C(C)O)OCCC6(OC6C(=O)OCC2(CC1)C4(C)C31CO1)C5O,satratoxin G,1,expert_curation,Trichothecene - hepatotoxic
MASNOZXLGMXCHN-UHFFFAOYSA-N,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)O)C(C)O,Glucagon,1,expert_curation,Therapeutic protein - LiverTox E (but listed for completeness)
SCLDJNREJBDLHE-UHFFFAOYSA-N,COc1ccc(C2CC2N)cc1,4-methoxytranylcypromine,1,expert_curation,Tranylcypromine analog - hepatic
AWJJLYZBWRIBCZ-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(OC(=O)c2ccc(C(=O)c3ccccc3)cc2)C1O,3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate,,non_drug,IUPAC chemistry name
FCWWXLDADWPWDG-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(N(CCCl)CCCl)cc1)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1,"enkephalin-Leu, Ala(2)-melphalan methyl ester-",,non_drug,IUPAC chemistry name
JEIWQRITHXYGIF-UHFFFAOYSA-N,CCCCCCCOc1cc2c(cc1C(C)=Cc1ccc(C(=O)O)cc1)C(C)(C)CCS2(=O)=O,Ro 41-5253,,non_drug,RAR antagonist research
NDTYTMIUWGWIMO-UHFFFAOYSA-N,C=C(C)C1CC=C(CO)CC1,perillyl alcohol,0,expert_curation,Terpene - cancer prevention research
OGFXBIXJCWAUCH-UHFFFAOYSA-N,COc1cc(C2c3cc(O)c(OC)cc3CC(CO)C2CO)ccc1O,isolariciresinol,0,expert_curation,Lignan - safe
YBZZWMVMQHZXIN-UHFFFAOYSA-N,O=C(O)COc1ccc(NCc2cccc(-c3ccccc3C(F)(F)F)c2)cc1F,CHEMBL4593950,,non_drug,ChEMBL ID only
DFMAXQKDIGCMTL-UHFFFAOYSA-N,COc1c2ccoc2c(OC)c2oc(=O)ccc12,isopimpinellin,1,expert_curation,Coumarin - hepatic effects
XRWQIKFCERFKOD-UHFFFAOYSA-N,Clc1nccc(Nc2nnnn2Cc2ccccc2)n1,CHEMBL5205086,,non_drug,ChEMBL ID only
YKJYKKNCCRKFSL-UHFFFAOYSA-N,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,Anisomycin,1,expert_curation,Antibiotic - hepatic
OLVCFLKTBJRLHI-AXAPSJFSSA-N,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,cefamandole,1,expert_curation,Cephalosporin - LiverTox C
YWDUZLFWHVQCHY-UHFFFAOYSA-N,Brc1cc(Br)cc(Br)c1,"1,3,5-tribromobenzene",,non_drug,IUPAC chemistry name
XQNAUQUKWRBODG-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,"2,4,6-trichlorophenyl 4-nitrophenyl ether",,non_drug,IUPAC chemistry name
WPBZMCGPFHZRHJ-UHFFFAOYSA-N,NNC(=O)c1ccc(N)cc1,4-aminobenzhydrazide,0,expert_curation,INH analog - hepatic potential
HZQDCMWJEBCWBR-UHFFFAOYSA-N,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,mizoribine,1,expert_curation,Immunosuppressant - hepatotoxicity reports
GHNQGDUYHCZZPT-UHFFFAOYSA-N,Cc1cc(NS(=O)(=O)c2ccc(N=O)cc2)no1,4-nitrososulfamethoxazole,1,expert_curation,Sulfa metabolite - immune-mediated DILI
LAHWLEDBADHJGA-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,"2,4,5,2',5'-pentachlorobiphenyl",,non_drug,IUPAC chemistry name
YSCNMFDFYJUPEF-UHFFFAOYSA-N,O=S(=O)(O)c1cc(N=C=S)ccc1C=Cc1ccc(N=C=S)cc1S(=O)(=O)O,"4,4'-Diisothiocyanostilbene-2,2'-Disulfonic Acid",,non_drug,IUPAC chemistry name
DNPINJJWFMWFRD-UHFFFAOYSA-N,COc1cc(COP2(=O)OCC3OC(n4c(Br)nc5c(N)ncnc54)C(O)C3O2)c([N+](=O)[O-])cc1OC,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",,non_drug,IUPAC chemistry name
RXWNCPJZOCPEPQ-UHFFFAOYSA-N,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,Puromycin,1,expert_curation,Antibiotic - hepatic effects
ZTXDHEQQZVFGPK-UHFFFAOYSA-N,O=c1n(CC2CO2)c(=O)n(CC2CO2)n1CC1CO1,CHEMBL2105991,,non_drug,ChEMBL ID only
RAQNTCRNSXYLAH-UHFFFAOYSA-N,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,ginsenoside Rh1,1,expert_curation,Hepatic effects mild - mark 0
WBZKQQHYRPRKNJ-UHFFFAOYSA-N,O=S(O)S(=O)(=O)O,sodium metabisulfite,,non_drug,preservative
DUGOZIWVEXMGBE-CHWSQXEVSA-N,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL827,,non_drug,ChEMBL ID only
FTAGQROYQYQRHF-UHFFFAOYSA-N,CCC=CCC=CCC=CCC=CC=CC(O)CCCC(=O)O,"5-hydroxy-6,8,11,14,17-eicosapentaenoic acid",,non_drug,IUPAC chemistry name
RZPAXNJLEKLXNO-UHFFFAOYSA-N,CC(C)CCC(O)C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,22-hydroxycholesterol,0,expert_curation,Oxysterol biomarker
AYMYWHCQALZEGT-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)cc1O,butein,,non_drug,Chalcone - safe at moderate dietary
QUKPALAWEPMWOS-UHFFFAOYSA-N,c1ncc2cn[nH]c2n1,"pyrazolo(3,4-d)pyrimidine",,non_drug,IUPAC chemistry name
XJLXINKUBYWONI-UHFFFAOYSA-N,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,NADP,0,expert_curation,Coenzyme - endogenous
WOAHJDHKFWSLKE-UHFFFAOYSA-N,O=C1C=CC=CC1=O,2-benzoquinone,,non_drug,lab oxidant
VLSMHEGGTFMBBZ-UHFFFAOYSA-N,C=C(C)C1CNC(C(=O)O)C1CC(=O)O,Kainic Acid,,non_drug,neurotoxic research compound
YSLFLCIPPPJEHH-UHFFFAOYSA-N,O=C(OC1C2OC(=O)c3cc(O)c(O)c(O)c3Oc3cc4c(c(O)c3O)-c3c(cc(O)c(O)c3O)C(=O)OCC3OC(O)C(OC(=O)c5cc(O)c(O)c(O)c5Oc5cc6c(c(O)c5O)-c5c(cc(O)c(O)c5O)C(=O)OC1C(COC6=O)OC2O)C(OC(=O)c1cc(O)c(O)c(O)c1)C3OC4=O)c1cc(O)c(O)c(O)c1,oenothein B,0,expert_curation,Polyphenol - safe
KXMTXZACPVCDMH-UHFFFAOYSA-N,COC(=O)c1cc(OC)c2c(c1-c1c(CO)cc(OC)c3c1OCO3)OCO2,bicyclol,0,expert_curation,Hepatoprotective drug (China)
JXMYTVOBSFOHAF-UHFFFAOYSA-N,Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,SK&F 83959,,non_drug,DA agonist research
ZPHBZEQOLSRPAK-UHFFFAOYSA-N,CC(C)CC(NP(=O)(O)OC1OC(C)C(O)C(O)C1O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,phosphoramidon,,non_drug,peptide protease inhibitor
HIYAVKIYRIFSCZ-UHFFFAOYSA-N,CNc1ccc2oc(CC3OC4(CCC3C)OC(C(C)C(=O)c3ccc[nH]3)C(C)CC4C)nc2c1C(=O)O,Calcimycin,1,expert_curation,Ionophore - hepatic effects
GEZHEQNLKAOMCA-UHFFFAOYSA-N,CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O,gambogic acid,1,expert_curation,Gamboge - hepatotoxic
FSEUPUDHEBLWJY-UHFFFAOYSA-N,CC(=O)C(C)=NO,diacetylmonoxime,,non_drug,lab reagent
RRRSSAVLTCVNIQ-UHFFFAOYSA-N,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1,hydroxygenkwanin,0,expert_curation,Flavone - safe
OMFXVFTZEKFJBZ-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,Corticosterone,1,expert_curation,Endogenous corticosteroid
MRQIXHXHHPWVIL-UHFFFAOYSA-N,Oc1ccc2ccccc2c1N=Nc1ccccc1,1-phenylazo-2-naphthol,1,expert_curation,Azo dye - hepatic carcinogen
IXVMHGVQKLDRKH-UHFFFAOYSA-N,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,brassinolide,1,expert_curation,Brassinosteroid - hepatic effects
OFHCOWSQAMBJIW-UHFFFAOYSA-N,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,alfacalcidol,1,expert_curation,Vitamin D analog - LiverTox C with hypercalcemia
NNDIXBJHNLFJJP-UHFFFAOYSA-N,O=C(O)CCCC=CCC=CCC=CCC=CCCCCCO,"20-hydroxy-5,8,11,14-eicosatetraenoic acid",,non_drug,IUPAC chemistry name
XYHOBCMEDLZUMP-UHFFFAOYSA-N,c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4,coptisine,1,expert_curation,Berberine analog - hepatotoxicity
AQFFXPQJLZFABJ-UHFFFAOYSA-N,CC(C)Oc1ccc2c(=O)c3cc(C(=O)O)ccc3oc2c1,6-isopropoxy-9-oxoxanthene-2-carboxylic acid,,non_drug,Research
WUHOQZCJWKCYCC-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,CHEMBL4451192,,non_drug,ChEMBL ID only
DBHGMZQRJDUFGS-UHFFFAOYSA-N,C1=C(c2ccccc2)C(c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,CDRI 85-287,,non_drug,research compound
GOEJQGGEIVSVOK-UHFFFAOYSA-N,COc1cc2cc3c4cc(OC)c(OC)cc4cc[n+]3c(C)c2cc1OC,coralyne,1,expert_curation,Hepatotoxic alkaloid
DBWQSCSXHFNTMO-UHFFFAOYSA-N,CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,"8,9-epoxyeicosatrienoic acid",,non_drug,IUPAC chemistry name
JFALSRSLKYAFGM-UHFFFAOYSA-N,[U],Uranium,,non_drug,element / inorganic substance
FRASJONUBLZVQX-UHFFFAOYSA-N,O=C1C=CC(=O)c2ccccc21,"1,4-naphthoquinone",,non_drug,lab compound
ZRVAAGAZUWXRIP-UHFFFAOYSA-N,CC(C)N(CCc1c[nH]c2ccccc12)C(C)C,"N,N-diisopropyltryptamine",,non_drug,DiPT - psychoactive research
WNGSUWLDMZFYNZ-UHFFFAOYSA-N,COc1cc(C(=O)OCCCCN=C(N)N)cc(OC)c1O,leonurine,1,expert_curation,Leonurus - hepatic effects
ZUINPPQIQARTKX-UHFFFAOYSA-N,NCCCNCCCCNCCCNC(=O)Cc1cccc2ccccc12,1-naphthylacetylspermine,,non_drug,research
BLRHMMGNCXNXJL-UHFFFAOYSA-N,Cn1ccc2ccccc21,1-methylindole,,non_drug,lab compound
JQQBXPCJFAKSPG-UHFFFAOYSA-N,O=C1OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C2C1=CC(=O)C(O)(O4)C2(O)O)C(OC(=O)c1cc(O)c(O)c(O)c1)O3,Geraniin,0,expert_curation,Listed safe
QVDXUKJJGUSGLS-UHFFFAOYSA-N,COC(=O)C(N)CC(C)C,leucine methyl ester,,non_drug,industrial/lab/non-drug chemical
VQVUBYASAICPFU-UHFFFAOYSA-N,CC(=O)Oc1cc2c(cc1Cl)C1(OC(=O)c3ccccc31)c1cc(Cl)c(OC(C)=O)cc1O2,diacetyldichlorofluorescein,,non_drug,DCFDA lab probe
RPCHOOHBCZMYSY-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1C(=O)NCCc1ccccc1)Nc1ccc(O)cc1,CHEMBL4762179,,non_drug,ChEMBL ID only
OYHDIURQIIDFSG-UHFFFAOYSA-N,Nc1c2c(nc3ccccc13)CCC(C(=O)NCCCc1ccccc1)C2,CHEMBL4213301,,non_drug,ChEMBL ID only
BHWMRBGNDAWZAO-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(Cc1ccc(O)c(Oc3ccc(CC4c5cc(OC)c(OC)cc5CCN4C)cc3)c1)NCC2,N-desmethyldauricine,1,expert_curation,Dauricine alkaloid metabolite - hepatic
AHCBJGYELJNPOC-UHFFFAOYSA-N,CC(C)(C)c1cc2nc3ccccc3nc2s1,CHEMBL3330077,,non_drug,ChEMBL ID only
RETJLKUBHXTIGH-UHFFFAOYSA-N,COc1cc2oc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)cc(=O)c2c(O)c1OC,cirsimarin,0,expert_curation,Flavone glycoside - safe
MWBJDDYEYGDWCZ-UHFFFAOYSA-N,CC1CCC2C(C)C3CCC4C(CC5C4CC(=O)C4CC(O)CCC45C)C3CN2C1,sinpeinine A,,non_drug,Trad alkaloid - hepatic
CYBWUNOAQPMRBA-UHFFFAOYSA-N,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(CO)(CO)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(OC2OCC(O)(CO)C2O)C1O,platycodin D,1,expert_curation,Platycodon saponin - hepatic effects
BWTYSDDDRNNKFV-UHFFFAOYSA-N,CCCOc1ccc(-c2cc(C(C(=O)OCCOCCO)n3cc4nc(-c5cccc(F)c5F)nc-4cn3)on2)c(C(F)(F)F)c1,CHEMBL3121664,,non_drug,ChEMBL ID only
FTVWIRXFELQLPI-UHFFFAOYSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,naringenin,0,expert_curation,Flavonoid - safe
ODJLBQGVINUMMR-UHFFFAOYSA-N,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,Strophanthidin,1,expert_curation,Cardiac glycoside - hepatic effects
CGHUQJRRADEHTQ-UHFFFAOYSA-N,NCCc1c[nH]c2ccc(Br)cc12,5-bromotryptamine,,non_drug,research
RCKCYCDBDYUIGM-UHFFFAOYSA-N,O=C(OC1C(Oc2ccccc2COC(=O)C2(O)C=CCCC2=O)OC(CO)C(O)C1O)c1ccccc1,tremulacin,0,expert_curation,Salicaceae - safe at moderate
APKHDKJWSHYLEU-UHFFFAOYSA-N,C[SeH],methaneselenol,,non_drug,metabolite
AUNGANRZJHBGPY-UHFFFAOYSA-N,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,Riboflavin,0,expert_curation,Vitamin B2 - safe
PAAJKELBUMNQHC-VAWYXSNFSA-N,COc1cc(/C=C/c2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc(OC)c1,CHEMBL4075223,,non_drug,ChEMBL ID only
CQOVPNPJLQNMDC-UHFFFAOYSA-N,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,Carnosine,0,expert_curation,Dipeptide - safe
RVIXKDRPFPUUOO-UHFFFAOYSA-N,C[Se]C,dimethylselenide,,non_drug,metabolite
KQMVAGISDHMXJJ-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,prunetin,0,expert_curation,Isoflavone - safe
QUGPSPNIFZMGKK-INMPTZRCSA-N,CC[C@H](C)C1=C2N=C3OC=CC=C[C@@]34OC[C@H]3O[C@@]4(OC3(C)C)N2[C@@H](Cc2ccccc2)C(=O)N1,CHEMBL4789198,,non_drug,ChEMBL ID only
DQEPMTIXHXSFOR-UHFFFAOYSA-N,OC1c2cc3ccc4cccc5ccc(c2C2OC2C1O)c3c45,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",,non_drug,IUPAC chemistry name
LJQQFQHBKUKHIS-IIZLOWFNSA-N,C=C(OC)C(=O)Nc1cc(OC)c(OC)cc1C(=O)O[C@H]1C[C@H](O[C@@H]2C(=O)C(NC(=O)OC)=C3/C(=C\CSSSC)[C@]2(O)C#C/C=C\C#C[C@@H]3O[C@@H]2O[C@H](C)[C@@H](NO[C@H]3C[C@H](O)[C@H](SC)[C@@H](C)O3)[C@H](O)[C@H]2O[C@H]2C[C@H](OC)[C@@H](NC(C)C)CO2)O[C@@H](C)[C@H]1O,CHEMBL449274,,non_drug,ChEMBL ID only
CSXAHYACQIWDLT-UHFFFAOYSA-N,CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCC,"ganglioside, GD3",0,expert_curation,Endogenous lipid
NYWSLZMTZNODJM-UHFFFAOYSA-N,CCCCC1C(=O)OC(C(C)C(O)CCCN=C(N)N)C(C)C=C(C)CCCCC(O)CC(O)CC(O)CC(O)CC(O)C(OC2OC(CO)C(O)C2O)C=C(C)C(O)CCCC(O)CCCC(O)CCC(C)C1O,primycin,1,expert_curation,Macrolide antibiotic - hepatic
ZDTPXUKLGIDOCS-SFHVURJKSA-N,c1ccc2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncc2c1,CHEMBL3918431,,non_drug,ChEMBL ID only
HPJFXFRNEJHDFR-UHFFFAOYSA-N,CN(C)CCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCN(C)C)C3=O,naphthalenediimide,,non_drug,lab compound
NSUUUQRFPXZFLI-UHFFFAOYSA-N,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4(Cc4ccc(C)cc4)C3=CCC21C,RU 43044,0,expert_curation,Research compound
CYDMQBQPVICBEU-XRNKAMNCSA-N,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,CHLORTETRACYCLINE,1,expert_curation,Tetracycline class - LiverTox B microvesicular steatosis
XWHXBDJVKUBUPH-UHFFFAOYSA-N,Nc1c2c(nc3cc(Br)ccc13)CCC(C(=O)NCCc1ccccc1)C2,CHEMBL4208905,,non_drug,ChEMBL ID only
XJSFLOJWULLJQS-NGVXBBESSA-N,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,josamycin,1,expert_curation,Macrolide - LiverTox C hepatotoxicity
QAOAOVKBIIKRNL-UHFFFAOYSA-N,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,MK-886,,non_drug,5-LO research
ORXQGKIUCDPEAJ-UHFFFAOYSA-N,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,xanthohumol,0,expert_curation,Hops - safe at low doses
XNZOTQPMYMCTBZ-UHFFFAOYSA-N,C=CCSSC,allyl methyl disulfide,0,expert_curation,Listed safe
QTYMDECKVKSGSM-UHFFFAOYSA-N,COC(=O)C1(OC)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(C)C4,KT 5823,,non_drug,PKG inhibitor research
RPMBYDYUVKEZJA-UHFFFAOYSA-N,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,methoctramine,1,expert_curation,Muscarinic antagonist research - hepatic effects
JWOWJQPAYGEFFK-UHFFFAOYSA-N,C[As](C)(C)=O,trimethylarsine oxide,,non_drug,arsenic metabolite
UEDUENGHJMELGK-UHFFFAOYSA-N,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,stevioside,0,expert_curation,Stevia - safe
ZLWYEPMDOUQDBW-UHFFFAOYSA-N,NC(=O)c1ccc(N)nc1,6-Aminonicotinamide,0,expert_curation,Listed
GVKKJJOMQCNPGB-UHFFFAOYSA-N,CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,cryptotanshinone,,non_drug,Salvia - mixed effects
NGGRGTWYSXYVDK-UHFFFAOYSA-N,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1Cl,5-chloro-2'-deoxycytidine,,non_drug,research nucleoside
KOYMTVWMCXDJNV-UHFFFAOYSA-N,COc1nc(C)ccc1CN1CC1C#N,CHEMBL2104100,,non_drug,ChEMBL ID only
OWPCHSCAPHNHAV-QIPOKPRISA-N,CO[C@@H](/C(C)=C/C=C/C(C)=C/c1coc(C)n1)[C@@H](C)[C@@H]1C[C@H](O)[C@@]2(C)O[C@@H]2/C=C/[C@@H](C)[C@H]2C[C@H](CC(=O)O2)C[C@@H]2O[C@H]2C(=O)O1,CHEMBL379989,,non_drug,ChEMBL ID only
FAOZLTXFLGPHNG-UHFFFAOYSA-N,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,Fluorometholone,1,expert_curation,Corticosteroid topical (label 0 if ophthalmic)
ZCNBZFRECRPCKU-UHFFFAOYSA-N,O=c1c2ccccc2[nH]c(=S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,R 59949,,non_drug,DAG kinase research
KWVJHCQQUFDPLU-UHFFFAOYSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC,"1,2-dioleoyloxy-3-(trimethylammonium)propane",,non_drug,IUPAC chemistry name
WMBOCUXXNSOQHM-UHFFFAOYSA-N,CCCC=C1OC(=O)c2ccccc21,butylidenephthalide,0,expert_curation,Angelica - safe
WVTKBKWTSCPRNU-UHFFFAOYSA-N,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,tetrandrine,1,expert_curation,Hepatotoxic - documented in Asian literature
KWVISVAMQJWJSZ-UHFFFAOYSA-N,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,solasodine,0,expert_curation,Solanum alkaloid - safe at low doses
PCMORTLOPMLEFB-UHFFFAOYSA-N,COc1cc(C=CC(=O)O)cc(OC)c1O,sinapinic acid,0,expert_curation,Phenolic - safe
VVNCNSJFMMFHPL-VKHMYHEASA-N,CC(C)(S)[C@@H](N)C(=O)O,CHEMBL1430,,non_drug,ChEMBL ID only
